Scenario,Asset,Strategy,Seed,Final Date,Final Value,Total Invested,Random Final
C,^GSPC,complexbuythedip,69,4/11/25,116091.41,47250,115049.38
C,^GSPC,complexbuythedip,70,4/11/25,116091.41,47250,119278.96
C,^GSPC,complexbuythedip,71,4/11/25,116091.41,47250,111300.78
C,^GSPC,complexbuythedip,72,4/11/25,116091.41,47250,119368.7
C,^GSPC,complexbuythedip,73,4/11/25,116091.41,47250,113657
C,^GSPC,complexbuythedip,74,4/11/25,116091.41,47250,114188.51
C,^GSPC,complexbuythedip,75,4/11/25,116091.41,47250,111004.74
C,^GSPC,complexbuythedip,76,4/11/25,116091.41,47250,114211.06
C,^GSPC,complexbuythedip,77,4/11/25,116091.41,47250,118447.3
C,^GSPC,complexbuythedip,78,4/11/25,116091.41,47250,115895.31
C,^GSPC,complexbuythedip,79,4/11/25,116091.41,47250,116907.93
C,^GSPC,complexbuythedip,80,4/11/25,116091.41,47250,116078.19
C,^GSPC,complexbuythedip,81,4/11/25,116091.41,47250,114341.03
C,^GSPC,complexbuythedip,82,4/11/25,116091.41,47250,120431.95
C,^GSPC,complexbuythedip,83,4/11/25,116091.41,47250,112885.85
C,^GSPC,complexbuythedip,84,4/11/25,116091.41,47250,115621.58
C,^GSPC,complexbuythedip,85,4/11/25,116091.41,47250,118253.51
C,^GSPC,complexbuythedip,86,4/11/25,116091.41,47250,113790.45
C,^GSPC,complexbuythedip,87,4/11/25,116091.41,47250,119047.44
C,^GSPC,complexbuythedip,88,4/11/25,116091.41,47250,112270.89
C,^GSPC,complexbuythedip,89,4/11/25,116091.41,47250,112715.22
C,^GSPC,complexbuythedip,90,4/11/25,116091.41,47250,113806.16
C,^GSPC,complexbuythedip,91,4/11/25,116091.41,47250,108614.04
C,^GSPC,complexbuythedip,92,4/11/25,116091.41,47250,113490.77
C,^GSPC,complexbuythedip,93,4/11/25,116091.41,47250,118839.12
C,^GSPC,complexbuythedip,94,4/11/25,116091.41,47250,116556.29
C,^GSPC,complexbuythedip,95,4/11/25,116091.41,47250,114805.46
C,^GSPC,complexbuythedip,96,4/11/25,116091.41,47250,115287.25
C,^GSPC,complexbuythedip,97,4/11/25,116091.41,47250,124025.73
C,^GSPC,complexbuythedip,98,4/11/25,116091.41,47250,116833.56
C,^GSPC,complexbuythedip,99,4/11/25,116091.41,47250,113378.49
C,^GSPC,complexbuythedip,100,4/11/25,116091.41,47250,119125.87
D,^GSPC,first,1,4/11/25,43006.81,18100,41972.41
D,^GSPC,first,2,4/11/25,43006.81,18100,42822.76
D,^GSPC,first,3,4/11/25,43006.81,18100,41552.49
D,^GSPC,first,4,4/11/25,43006.81,18100,44473.75
D,^GSPC,first,5,4/11/25,43006.81,18100,43723.49
D,^GSPC,first,6,4/11/25,43006.81,18100,41170
D,^GSPC,first,7,4/11/25,43006.81,18100,43140.79
D,^GSPC,first,8,4/11/25,43006.81,18100,43526.21
D,^GSPC,first,9,4/11/25,43006.81,18100,46075.46
D,^GSPC,first,10,4/11/25,43006.81,18100,41408.58
D,^GSPC,first,11,4/11/25,43006.81,18100,44730.35
D,^GSPC,first,12,4/11/25,43006.81,18100,42590.74
D,^GSPC,first,13,4/11/25,43006.81,18100,41751.66
D,^GSPC,first,14,4/11/25,43006.81,18100,43062.99
D,^GSPC,first,15,4/11/25,43006.81,18100,41772.71
D,^GSPC,first,16,4/11/25,43006.81,18100,44135.16
D,^GSPC,first,17,4/11/25,43006.81,18100,41351.87
D,^GSPC,first,18,4/11/25,43006.81,18100,40223.59
D,^GSPC,first,19,4/11/25,43006.81,18100,42692.54
D,^GSPC,first,20,4/11/25,43006.81,18100,47153.15
D,^GSPC,first,21,4/11/25,43006.81,18100,43695.24
D,^GSPC,first,22,4/11/25,43006.81,18100,44668.37
D,^GSPC,first,23,4/11/25,43006.81,18100,43373.6
D,^GSPC,first,24,4/11/25,43006.81,18100,42785.96
D,^GSPC,first,25,4/11/25,43006.81,18100,43378.26
D,^GSPC,first,26,4/11/25,43006.81,18100,47334.07
D,^GSPC,first,27,4/11/25,43006.81,18100,44337.3
D,^GSPC,first,28,4/11/25,43006.81,18100,43427.02
D,^GSPC,first,29,4/11/25,43006.81,18100,44763.78
D,^GSPC,first,30,4/11/25,43006.81,18100,42451.3
D,^GSPC,first,31,4/11/25,43006.81,18100,43427.25
D,^GSPC,first,32,4/11/25,43006.81,18100,46598.29
D,^GSPC,first,33,4/11/25,43006.81,18100,43973.57
D,^GSPC,first,34,4/11/25,43006.81,18100,40970.6
D,^GSPC,first,35,4/11/25,43006.81,18100,42920.74
D,^GSPC,first,36,4/11/25,43006.81,18100,42909.22
D,^GSPC,first,37,4/11/25,43006.81,18100,44760.88
D,^GSPC,first,38,4/11/25,43006.81,18100,43448.32
D,^GSPC,first,39,4/11/25,43006.81,18100,44747.36
D,^GSPC,first,40,4/11/25,43006.81,18100,42511.81
D,^GSPC,first,41,4/11/25,43006.81,18100,43644.44
D,^GSPC,first,42,4/11/25,43006.81,18100,44149.51
D,^GSPC,first,43,4/11/25,43006.81,18100,45362.46
D,^GSPC,first,44,4/11/25,43006.81,18100,44760.21
D,^GSPC,first,45,4/11/25,43006.81,18100,44908.29
D,^GSPC,first,46,4/11/25,43006.81,18100,44532.62
D,^GSPC,first,47,4/11/25,43006.81,18100,41814.64
D,^GSPC,first,48,4/11/25,43006.81,18100,43064.39
D,^GSPC,first,49,4/11/25,43006.81,18100,42697.57
D,^GSPC,first,50,4/11/25,43006.81,18100,43238.86
D,^GSPC,first,51,4/11/25,43006.81,18100,39667.81
D,^GSPC,first,52,4/11/25,43006.81,18100,45649.5
D,^GSPC,first,53,4/11/25,43006.81,18100,42559.46
D,^GSPC,first,54,4/11/25,43006.81,18100,41085.48
D,^GSPC,first,55,4/11/25,43006.81,18100,42325.18
D,^GSPC,first,56,4/11/25,43006.81,18100,44039.78
D,^GSPC,first,57,4/11/25,43006.81,18100,44397.9
D,^GSPC,first,58,4/11/25,43006.81,18100,45274.6
D,^GSPC,first,59,4/11/25,43006.81,18100,43906.12
D,^GSPC,first,60,4/11/25,43006.81,18100,42577.64
D,^GSPC,first,61,4/11/25,43006.81,18100,42496.54
D,^GSPC,first,62,4/11/25,43006.81,18100,43288.24
D,^GSPC,first,63,4/11/25,43006.81,18100,43519.39
D,^GSPC,first,64,4/11/25,43006.81,18100,45668.99
D,^GSPC,first,65,4/11/25,43006.81,18100,41750.12
D,^GSPC,first,66,4/11/25,43006.81,18100,43831.46
D,^GSPC,first,67,4/11/25,43006.81,18100,44325.42
D,^GSPC,first,68,4/11/25,43006.81,18100,41533.94
D,^GSPC,first,69,4/11/25,43006.81,18100,42918.65
D,^GSPC,first,70,4/11/25,43006.81,18100,44610.48
D,^GSPC,first,71,4/11/25,43006.81,18100,41419.21
D,^GSPC,first,72,4/11/25,43006.81,18100,44646.37
D,^GSPC,first,73,4/11/25,43006.81,18100,42361.69
D,^GSPC,first,74,4/11/25,43006.81,18100,42574.3
D,^GSPC,first,75,4/11/25,43006.81,18100,41300.79
D,^GSPC,first,76,4/11/25,43006.81,18100,42583.32
D,^GSPC,first,77,4/11/25,43006.81,18100,44277.82
D,^GSPC,first,78,4/11/25,43006.81,18100,43257.02
D,^GSPC,first,79,4/11/25,43006.81,18100,43662.07
D,^GSPC,first,80,4/11/25,43006.81,18100,43330.17
D,^GSPC,first,81,4/11/25,43006.81,18100,42635.31
D,^GSPC,first,82,4/11/25,43006.81,18100,45071.67
D,^GSPC,first,83,4/11/25,43006.81,18100,42053.24
D,^GSPC,first,84,4/11/25,43006.81,18100,43147.53
D,^GSPC,first,85,4/11/25,43006.81,18100,44200.3
D,^GSPC,first,86,4/11/25,43006.81,18100,42415.07
D,^GSPC,first,87,4/11/25,43006.81,18100,44517.87
D,^GSPC,first,88,4/11/25,43006.81,18100,41807.25
D,^GSPC,first,89,4/11/25,43006.81,18100,41984.98
D,^GSPC,first,90,4/11/25,43006.81,18100,42421.36
D,^GSPC,first,91,4/11/25,43006.81,18100,40344.51
D,^GSPC,first,92,4/11/25,43006.81,18100,42295.2
D,^GSPC,first,93,4/11/25,43006.81,18100,44434.55
D,^GSPC,first,94,4/11/25,43006.81,18100,43521.41
D,^GSPC,first,95,4/11/25,43006.81,18100,42821.08
D,^GSPC,first,96,4/11/25,43006.81,18100,43013.8
D,^GSPC,first,97,4/11/25,43006.81,18100,46509.19
D,^GSPC,first,98,4/11/25,43006.81,18100,43632.32
D,^GSPC,first,99,4/11/25,43006.81,18100,42250.29
D,^GSPC,first,100,4/11/25,43006.81,18100,44549.24
D,^GSPC,losing,1,4/11/25,43240.83,18200,41972.41
D,^GSPC,losing,2,4/11/25,43240.83,18200,42822.76
D,^GSPC,losing,3,4/11/25,43240.83,18200,41552.49
D,^GSPC,losing,4,4/11/25,43240.83,18200,44473.75
D,^GSPC,losing,5,4/11/25,43240.83,18200,43723.49
D,^GSPC,losing,6,4/11/25,43240.83,18200,41170
D,^GSPC,losing,7,4/11/25,43240.83,18200,43140.79
D,^GSPC,losing,8,4/11/25,43240.83,18200,43526.21
D,^GSPC,losing,9,4/11/25,43240.83,18200,46075.46
D,^GSPC,losing,10,4/11/25,43240.83,18200,41408.58
D,^GSPC,losing,11,4/11/25,43240.83,18200,44730.35
D,^GSPC,losing,12,4/11/25,43240.83,18200,42590.74
D,^GSPC,losing,13,4/11/25,43240.83,18200,41751.66
D,^GSPC,losing,14,4/11/25,43240.83,18200,43062.99
D,^GSPC,losing,15,4/11/25,43240.83,18200,41772.71
D,^GSPC,losing,16,4/11/25,43240.83,18200,44135.16
D,^GSPC,losing,17,4/11/25,43240.83,18200,41351.87
D,^GSPC,losing,18,4/11/25,43240.83,18200,40223.59
D,^GSPC,losing,19,4/11/25,43240.83,18200,42692.54
D,^GSPC,losing,20,4/11/25,43240.83,18200,47153.15
D,^GSPC,losing,21,4/11/25,43240.83,18200,43695.24
D,^GSPC,losing,22,4/11/25,43240.83,18200,44668.37
D,^GSPC,losing,23,4/11/25,43240.83,18200,43373.6
D,^GSPC,losing,24,4/11/25,43240.83,18200,42785.96
D,^GSPC,losing,25,4/11/25,43240.83,18200,43378.26
D,^GSPC,losing,26,4/11/25,43240.83,18200,47334.07
D,^GSPC,losing,27,4/11/25,43240.83,18200,44337.3
D,^GSPC,losing,28,4/11/25,43240.83,18200,43427.02
D,^GSPC,losing,29,4/11/25,43240.83,18200,44763.78
D,^GSPC,losing,30,4/11/25,43240.83,18200,42451.3
D,^GSPC,losing,31,4/11/25,43240.83,18200,43427.25
D,^GSPC,losing,32,4/11/25,43240.83,18200,46598.29
D,^GSPC,losing,33,4/11/25,43240.83,18200,43973.57
D,^GSPC,losing,34,4/11/25,43240.83,18200,40970.6
D,^GSPC,losing,35,4/11/25,43240.83,18200,42920.74
D,^GSPC,losing,36,4/11/25,43240.83,18200,42909.22
D,^GSPC,losing,37,4/11/25,43240.83,18200,44760.88
D,^GSPC,losing,38,4/11/25,43240.83,18200,43448.32
D,^GSPC,losing,39,4/11/25,43240.83,18200,44747.36
D,^GSPC,losing,40,4/11/25,43240.83,18200,42511.81
D,^GSPC,losing,41,4/11/25,43240.83,18200,43644.44
D,^GSPC,losing,42,4/11/25,43240.83,18200,44149.51
D,^GSPC,losing,43,4/11/25,43240.83,18200,45362.46
D,^GSPC,losing,44,4/11/25,43240.83,18200,44760.21
D,^GSPC,losing,45,4/11/25,43240.83,18200,44908.29
D,^GSPC,losing,46,4/11/25,43240.83,18200,44532.62
D,^GSPC,losing,47,4/11/25,43240.83,18200,41814.64
D,^GSPC,losing,48,4/11/25,43240.83,18200,43064.39
D,^GSPC,losing,49,4/11/25,43240.83,18200,42697.57
D,^GSPC,losing,50,4/11/25,43240.83,18200,43238.86
D,^GSPC,losing,51,4/11/25,43240.83,18200,39667.81
D,^GSPC,losing,52,4/11/25,43240.83,18200,45649.5
D,^GSPC,losing,53,4/11/25,43240.83,18200,42559.46
D,^GSPC,losing,54,4/11/25,43240.83,18200,41085.48
D,^GSPC,losing,55,4/11/25,43240.83,18200,42325.18
D,^GSPC,losing,56,4/11/25,43240.83,18200,44039.78
D,^GSPC,losing,57,4/11/25,43240.83,18200,44397.9
D,^GSPC,losing,58,4/11/25,43240.83,18200,45274.6
D,^GSPC,losing,59,4/11/25,43240.83,18200,43906.12
D,^GSPC,losing,60,4/11/25,43240.83,18200,42577.64
D,^GSPC,losing,61,4/11/25,43240.83,18200,42496.54
D,^GSPC,losing,62,4/11/25,43240.83,18200,43288.24
D,^GSPC,losing,63,4/11/25,43240.83,18200,43519.39
D,^GSPC,losing,64,4/11/25,43240.83,18200,45668.99
D,^GSPC,losing,65,4/11/25,43240.83,18200,41750.12
D,^GSPC,losing,66,4/11/25,43240.83,18200,43831.46
D,^GSPC,losing,67,4/11/25,43240.83,18200,44325.42
D,^GSPC,losing,68,4/11/25,43240.83,18200,41533.94
D,^GSPC,losing,69,4/11/25,43240.83,18200,42918.65
D,^GSPC,losing,70,4/11/25,43240.83,18200,44610.48
D,^GSPC,losing,71,4/11/25,43240.83,18200,41419.21
D,^GSPC,losing,72,4/11/25,43240.83,18200,44646.37
D,^GSPC,losing,73,4/11/25,43240.83,18200,42361.69
D,^GSPC,losing,74,4/11/25,43240.83,18200,42574.3
D,^GSPC,losing,75,4/11/25,43240.83,18200,41300.79
D,^GSPC,losing,76,4/11/25,43240.83,18200,42583.32
D,^GSPC,losing,77,4/11/25,43240.83,18200,44277.82
D,^GSPC,losing,78,4/11/25,43240.83,18200,43257.02
D,^GSPC,losing,79,4/11/25,43240.83,18200,43662.07
D,^GSPC,losing,80,4/11/25,43240.83,18200,43330.17
D,^GSPC,losing,81,4/11/25,43240.83,18200,42635.31
D,^GSPC,losing,82,4/11/25,43240.83,18200,45071.67
D,^GSPC,losing,83,4/11/25,43240.83,18200,42053.24
D,^GSPC,losing,84,4/11/25,43240.83,18200,43147.53
D,^GSPC,losing,85,4/11/25,43240.83,18200,44200.3
D,^GSPC,losing,86,4/11/25,43240.83,18200,42415.07
D,^GSPC,losing,87,4/11/25,43240.83,18200,44517.87
D,^GSPC,losing,88,4/11/25,43240.83,18200,41807.25
D,^GSPC,losing,89,4/11/25,43240.83,18200,41984.98
D,^GSPC,losing,90,4/11/25,43240.83,18200,42421.36
D,^GSPC,losing,91,4/11/25,43240.83,18200,40344.51
D,^GSPC,losing,92,4/11/25,43240.83,18200,42295.2
D,^GSPC,losing,93,4/11/25,43240.83,18200,44434.55
D,^GSPC,losing,94,4/11/25,43240.83,18200,43521.41
D,^GSPC,losing,95,4/11/25,43240.83,18200,42821.08
D,^GSPC,losing,96,4/11/25,43240.83,18200,43013.8
D,^GSPC,losing,97,4/11/25,43240.83,18200,46509.19
D,^GSPC,losing,98,4/11/25,43240.83,18200,43632.32
D,^GSPC,losing,99,4/11/25,43240.83,18200,42250.29
D,^GSPC,losing,100,4/11/25,43240.83,18200,44549.24
D,^GSPC,growing,1,4/11/25,43278,18100,41972.41
D,^GSPC,growing,2,4/11/25,43278,18100,42822.76
D,^GSPC,growing,3,4/11/25,43278,18100,41552.49
D,^GSPC,growing,4,4/11/25,43278,18100,44473.75
D,^GSPC,growing,5,4/11/25,43278,18100,43723.49
D,^GSPC,growing,6,4/11/25,43278,18100,41170
D,^GSPC,growing,7,4/11/25,43278,18100,43140.79
D,^GSPC,growing,8,4/11/25,43278,18100,43526.21
D,^GSPC,growing,9,4/11/25,43278,18100,46075.46
D,^GSPC,growing,10,4/11/25,43278,18100,41408.58
D,^GSPC,growing,11,4/11/25,43278,18100,44730.35
D,^GSPC,growing,12,4/11/25,43278,18100,42590.74
D,^GSPC,growing,13,4/11/25,43278,18100,41751.66
D,^GSPC,growing,14,4/11/25,43278,18100,43062.99
D,^GSPC,growing,15,4/11/25,43278,18100,41772.71
D,^GSPC,growing,16,4/11/25,43278,18100,44135.16
D,^GSPC,growing,17,4/11/25,43278,18100,41351.87
D,^GSPC,growing,18,4/11/25,43278,18100,40223.59
D,^GSPC,growing,19,4/11/25,43278,18100,42692.54
D,^GSPC,growing,20,4/11/25,43278,18100,47153.15
D,^GSPC,growing,21,4/11/25,43278,18100,43695.24
D,^GSPC,growing,22,4/11/25,43278,18100,44668.37
D,^GSPC,growing,23,4/11/25,43278,18100,43373.6
D,^GSPC,growing,24,4/11/25,43278,18100,42785.96
D,^GSPC,growing,25,4/11/25,43278,18100,43378.26
D,^GSPC,growing,26,4/11/25,43278,18100,47334.07
D,^GSPC,growing,27,4/11/25,43278,18100,44337.3
D,^GSPC,growing,28,4/11/25,43278,18100,43427.02
D,^GSPC,growing,29,4/11/25,43278,18100,44763.78
D,^GSPC,growing,30,4/11/25,43278,18100,42451.3
D,^GSPC,growing,31,4/11/25,43278,18100,43427.25
D,^GSPC,growing,32,4/11/25,43278,18100,46598.29
D,^GSPC,growing,33,4/11/25,43278,18100,43973.57
D,^GSPC,growing,34,4/11/25,43278,18100,40970.6
D,^GSPC,growing,35,4/11/25,43278,18100,42920.74
D,^GSPC,growing,36,4/11/25,43278,18100,42909.22
D,^GSPC,growing,37,4/11/25,43278,18100,44760.88
D,^GSPC,growing,38,4/11/25,43278,18100,43448.32
D,^GSPC,growing,39,4/11/25,43278,18100,44747.36
D,^GSPC,growing,40,4/11/25,43278,18100,42511.81
D,^GSPC,growing,41,4/11/25,43278,18100,43644.44
D,^GSPC,growing,42,4/11/25,43278,18100,44149.51
D,^GSPC,growing,43,4/11/25,43278,18100,45362.46
D,^GSPC,growing,44,4/11/25,43278,18100,44760.21
D,^GSPC,growing,45,4/11/25,43278,18100,44908.29
D,^GSPC,growing,46,4/11/25,43278,18100,44532.62
D,^GSPC,growing,47,4/11/25,43278,18100,41814.64
D,^GSPC,growing,48,4/11/25,43278,18100,43064.39
D,^GSPC,growing,49,4/11/25,43278,18100,42697.57
D,^GSPC,growing,50,4/11/25,43278,18100,43238.86
D,^GSPC,growing,51,4/11/25,43278,18100,39667.81
D,^GSPC,growing,52,4/11/25,43278,18100,45649.5
D,^GSPC,growing,53,4/11/25,43278,18100,42559.46
D,^GSPC,growing,54,4/11/25,43278,18100,41085.48
D,^GSPC,growing,55,4/11/25,43278,18100,42325.18
D,^GSPC,growing,56,4/11/25,43278,18100,44039.78
D,^GSPC,growing,57,4/11/25,43278,18100,44397.9
D,^GSPC,growing,58,4/11/25,43278,18100,45274.6
D,^GSPC,growing,59,4/11/25,43278,18100,43906.12
D,^GSPC,growing,60,4/11/25,43278,18100,42577.64
D,^GSPC,growing,61,4/11/25,43278,18100,42496.54
D,^GSPC,growing,62,4/11/25,43278,18100,43288.24
D,^GSPC,growing,63,4/11/25,43278,18100,43519.39
D,^GSPC,growing,64,4/11/25,43278,18100,45668.99
D,^GSPC,growing,65,4/11/25,43278,18100,41750.12
D,^GSPC,growing,66,4/11/25,43278,18100,43831.46
D,^GSPC,growing,67,4/11/25,43278,18100,44325.42
D,^GSPC,growing,68,4/11/25,43278,18100,41533.94
D,^GSPC,growing,69,4/11/25,43278,18100,42918.65
D,^GSPC,growing,70,4/11/25,43278,18100,44610.48
D,^GSPC,growing,71,4/11/25,43278,18100,41419.21
D,^GSPC,growing,72,4/11/25,43278,18100,44646.37
D,^GSPC,growing,73,4/11/25,43278,18100,42361.69
D,^GSPC,growing,74,4/11/25,43278,18100,42574.3
D,^GSPC,growing,75,4/11/25,43278,18100,41300.79
D,^GSPC,growing,76,4/11/25,43278,18100,42583.32
D,^GSPC,growing,77,4/11/25,43278,18100,44277.82
D,^GSPC,growing,78,4/11/25,43278,18100,43257.02
D,^GSPC,growing,79,4/11/25,43278,18100,43662.07
D,^GSPC,growing,80,4/11/25,43278,18100,43330.17
D,^GSPC,growing,81,4/11/25,43278,18100,42635.31
D,^GSPC,growing,82,4/11/25,43278,18100,45071.67
D,^GSPC,growing,83,4/11/25,43278,18100,42053.24
D,^GSPC,growing,84,4/11/25,43278,18100,43147.53
D,^GSPC,growing,85,4/11/25,43278,18100,44200.3
D,^GSPC,growing,86,4/11/25,43278,18100,42415.07
D,^GSPC,growing,87,4/11/25,43278,18100,44517.87
D,^GSPC,growing,88,4/11/25,43278,18100,41807.25
D,^GSPC,growing,89,4/11/25,43278,18100,41984.98
D,^GSPC,growing,90,4/11/25,43278,18100,42421.36
D,^GSPC,growing,91,4/11/25,43278,18100,40344.51
D,^GSPC,growing,92,4/11/25,43278,18100,42295.2
D,^GSPC,growing,93,4/11/25,43278,18100,44434.55
D,^GSPC,growing,94,4/11/25,43278,18100,43521.41
D,^GSPC,growing,95,4/11/25,43278,18100,42821.08
D,^GSPC,growing,96,4/11/25,43278,18100,43013.8
D,^GSPC,growing,97,4/11/25,43278,18100,46509.19
D,^GSPC,growing,98,4/11/25,43278,18100,43632.32
D,^GSPC,growing,99,4/11/25,43278,18100,42250.29
D,^GSPC,growing,100,4/11/25,43278,18100,44549.24
D,^GSPC,buythedip,1,4/11/25,1418.93,300,41972.41
D,^GSPC,buythedip,2,4/11/25,1418.93,300,42822.76
D,^GSPC,buythedip,3,4/11/25,1418.93,300,41552.49
D,^GSPC,buythedip,4,4/11/25,1418.93,300,44473.75
D,^GSPC,buythedip,5,4/11/25,1418.93,300,43723.49
D,^GSPC,buythedip,6,4/11/25,1418.93,300,41170
D,^GSPC,buythedip,7,4/11/25,1418.93,300,43140.79
D,^GSPC,buythedip,8,4/11/25,1418.93,300,43526.21
D,^GSPC,buythedip,9,4/11/25,1418.93,300,46075.46
D,^GSPC,buythedip,10,4/11/25,1418.93,300,41408.58
D,^GSPC,buythedip,11,4/11/25,1418.93,300,44730.35
D,^GSPC,buythedip,12,4/11/25,1418.93,300,42590.74
D,^GSPC,buythedip,13,4/11/25,1418.93,300,41751.66
D,^GSPC,buythedip,14,4/11/25,1418.93,300,43062.99
D,^GSPC,buythedip,15,4/11/25,1418.93,300,41772.71
D,^GSPC,buythedip,16,4/11/25,1418.93,300,44135.16
D,^GSPC,buythedip,17,4/11/25,1418.93,300,41351.87
D,^GSPC,buythedip,18,4/11/25,1418.93,300,40223.59
D,^GSPC,buythedip,19,4/11/25,1418.93,300,42692.54
D,^GSPC,buythedip,20,4/11/25,1418.93,300,47153.15
D,^GSPC,buythedip,21,4/11/25,1418.93,300,43695.24
D,^GSPC,buythedip,22,4/11/25,1418.93,300,44668.37
D,^GSPC,buythedip,23,4/11/25,1418.93,300,43373.6
D,^GSPC,buythedip,24,4/11/25,1418.93,300,42785.96
D,^GSPC,buythedip,25,4/11/25,1418.93,300,43378.26
D,^GSPC,buythedip,26,4/11/25,1418.93,300,47334.07
D,^GSPC,buythedip,27,4/11/25,1418.93,300,44337.3
D,^GSPC,buythedip,28,4/11/25,1418.93,300,43427.02
D,^GSPC,buythedip,29,4/11/25,1418.93,300,44763.78
D,^GSPC,buythedip,30,4/11/25,1418.93,300,42451.3
D,^GSPC,buythedip,31,4/11/25,1418.93,300,43427.25
D,^GSPC,buythedip,32,4/11/25,1418.93,300,46598.29
D,^GSPC,buythedip,33,4/11/25,1418.93,300,43973.57
D,^GSPC,buythedip,34,4/11/25,1418.93,300,40970.6
D,^GSPC,buythedip,35,4/11/25,1418.93,300,42920.74
D,^GSPC,buythedip,36,4/11/25,1418.93,300,42909.22
D,^GSPC,buythedip,37,4/11/25,1418.93,300,44760.88
D,^GSPC,buythedip,38,4/11/25,1418.93,300,43448.32
D,^GSPC,buythedip,39,4/11/25,1418.93,300,44747.36
D,^GSPC,buythedip,40,4/11/25,1418.93,300,42511.81
D,^GSPC,buythedip,41,4/11/25,1418.93,300,43644.44
D,^GSPC,buythedip,42,4/11/25,1418.93,300,44149.51
D,^GSPC,buythedip,43,4/11/25,1418.93,300,45362.46
D,^GSPC,buythedip,44,4/11/25,1418.93,300,44760.21
D,^GSPC,buythedip,45,4/11/25,1418.93,300,44908.29
D,^GSPC,buythedip,46,4/11/25,1418.93,300,44532.62
D,^GSPC,buythedip,47,4/11/25,1418.93,300,41814.64
D,^GSPC,buythedip,48,4/11/25,1418.93,300,43064.39
D,^GSPC,buythedip,49,4/11/25,1418.93,300,42697.57
D,^GSPC,buythedip,50,4/11/25,1418.93,300,43238.86
D,^GSPC,buythedip,51,4/11/25,1418.93,300,39667.81
D,^GSPC,buythedip,52,4/11/25,1418.93,300,45649.5
D,^GSPC,buythedip,53,4/11/25,1418.93,300,42559.46
D,^GSPC,buythedip,54,4/11/25,1418.93,300,41085.48
D,^GSPC,buythedip,55,4/11/25,1418.93,300,42325.18
D,^GSPC,buythedip,56,4/11/25,1418.93,300,44039.78
D,^GSPC,buythedip,57,4/11/25,1418.93,300,44397.9
D,^GSPC,buythedip,58,4/11/25,1418.93,300,45274.6
D,^GSPC,buythedip,59,4/11/25,1418.93,300,43906.12
D,^GSPC,buythedip,60,4/11/25,1418.93,300,42577.64
D,^GSPC,buythedip,61,4/11/25,1418.93,300,42496.54
D,^GSPC,buythedip,62,4/11/25,1418.93,300,43288.24
D,^GSPC,buythedip,63,4/11/25,1418.93,300,43519.39
D,^GSPC,buythedip,64,4/11/25,1418.93,300,45668.99
D,^GSPC,buythedip,65,4/11/25,1418.93,300,41750.12
D,^GSPC,buythedip,66,4/11/25,1418.93,300,43831.46
D,^GSPC,buythedip,67,4/11/25,1418.93,300,44325.42
D,^GSPC,buythedip,68,4/11/25,1418.93,300,41533.94
D,^GSPC,buythedip,69,4/11/25,1418.93,300,42918.65
D,^GSPC,buythedip,70,4/11/25,1418.93,300,44610.48
D,^GSPC,buythedip,71,4/11/25,1418.93,300,41419.21
D,^GSPC,buythedip,72,4/11/25,1418.93,300,44646.37
D,^GSPC,buythedip,73,4/11/25,1418.93,300,42361.69
D,^GSPC,buythedip,74,4/11/25,1418.93,300,42574.3
D,^GSPC,buythedip,75,4/11/25,1418.93,300,41300.79
D,^GSPC,buythedip,76,4/11/25,1418.93,300,42583.32
D,^GSPC,buythedip,77,4/11/25,1418.93,300,44277.82
D,^GSPC,buythedip,78,4/11/25,1418.93,300,43257.02
D,^GSPC,buythedip,79,4/11/25,1418.93,300,43662.07
D,^GSPC,buythedip,80,4/11/25,1418.93,300,43330.17
D,^GSPC,buythedip,81,4/11/25,1418.93,300,42635.31
D,^GSPC,buythedip,82,4/11/25,1418.93,300,45071.67
D,^GSPC,buythedip,83,4/11/25,1418.93,300,42053.24
D,^GSPC,buythedip,84,4/11/25,1418.93,300,43147.53
D,^GSPC,buythedip,85,4/11/25,1418.93,300,44200.3
D,^GSPC,buythedip,86,4/11/25,1418.93,300,42415.07
D,^GSPC,buythedip,87,4/11/25,1418.93,300,44517.87
D,^GSPC,buythedip,88,4/11/25,1418.93,300,41807.25
D,^GSPC,buythedip,89,4/11/25,1418.93,300,41984.98
D,^GSPC,buythedip,90,4/11/25,1418.93,300,42421.36
D,^GSPC,buythedip,91,4/11/25,1418.93,300,40344.51
D,^GSPC,buythedip,92,4/11/25,1418.93,300,42295.2
D,^GSPC,buythedip,93,4/11/25,1418.93,300,44434.55
D,^GSPC,buythedip,94,4/11/25,1418.93,300,43521.41
D,^GSPC,buythedip,95,4/11/25,1418.93,300,42821.08
D,^GSPC,buythedip,96,4/11/25,1418.93,300,43013.8
D,^GSPC,buythedip,97,4/11/25,1418.93,300,46509.19
D,^GSPC,buythedip,98,4/11/25,1418.93,300,43632.32
D,^GSPC,buythedip,99,4/11/25,1418.93,300,42250.29
D,^GSPC,buythedip,100,4/11/25,1418.93,300,44549.24
D,^GSPC,0.98buythedip,1,4/11/25,35023,23900,41972.41
D,^GSPC,0.98buythedip,2,4/11/25,35023,23900,42822.76
D,^GSPC,0.98buythedip,3,4/11/25,35023,23900,41552.49
D,^GSPC,0.98buythedip,4,4/11/25,35023,23900,44473.75
